date,trainId,route,source,destination,scheduledTime,passengerCount,totalCapacity,seatsAvailable,occupancyRate,coaches,platformNumber,delayMinutes,isWeekend,isHoliday,season
2026-01-21,TR003,Bangalore→Kolkata,Bangalore,Kolkata,01:30,874,1200,326,0.7283333333333334,15,6,11,False,False,winter
2026-01-22,TR003,Bangalore→Kolkata,Bangalore,Kolkata,13:30,949,1200,251,0.7908333333333334,15,6,11,False,False,winter
2026-01-23,TR003,Bangalore→Kolkata,Bangalore,Kolkata,08:30,768,1200,432,0.64,15,6,19,False,False,winter
2026-01-24,TR003,Bangalore→Kolkata,Bangalore,Kolkata,20:30,1059,1200,141,0.8825,15,6,29,True,False,winter
2026-01-25,TR003,Bangalore→Kolkata,Bangalore,Kolkata,15:30,1160,1200,40,0.9666666666666667,15,6,30,True,False,winter
2026-01-26,TR003,Bangalore→Kolkata,Bangalore,Kolkata,03:30,864,1200,336,0.72,15,6,16,False,False,winter
2026-01-27,TR003,Bangalore→Kolkata,Bangalore,Kolkata,00:30,848,1200,352,0.7066666666666667,15,6,18,False,False,winter
2026-01-28,TR003,Bangalore→Kolkata,Bangalore,Kolkata,03:30,922,1200,278,0.7683333333333333,15,6,6,False,False,winter
2026-01-29,TR003,Bangalore→Kolkata,Bangalore,Kolkata,02:30,842,1200,358,0.7016666666666667,15,6,13,False,False,winter
2026-01-30,TR003,Bangalore→Kolkata,Bangalore,Kolkata,07:30,785,1200,415,0.6541666666666667,15,6,5,False,False,winter
2026-01-31,TR003,Bangalore→Kolkata,Bangalore,Kolkata,03:30,1100,1200,100,0.9166666666666666,15,6,30,True,False,winter
2026-02-01,TR003,Bangalore→Kolkata,Bangalore,Kolkata,01:30,1057,1200,143,0.8808333333333334,15,6,12,True,False,winter
2026-02-02,TR003,Bangalore→Kolkata,Bangalore,Kolkata,10:30,819,1200,381,0.6825,15,6,1,False,False,winter
2026-02-03,TR003,Bangalore→Kolkata,Bangalore,Kolkata,00:30,929,1200,271,0.7741666666666667,15,6,18,False,False,winter
2026-02-04,TR003,Bangalore→Kolkata,Bangalore,Kolkata,10:30,838,1200,362,0.6983333333333334,15,6,14,False,False,winter
2026-02-05,TR003,Bangalore→Kolkata,Bangalore,Kolkata,02:30,1260,1200,0,1.05,15,6,21,False,True,winter
2026-02-06,TR003,Bangalore→Kolkata,Bangalore,Kolkata,16:30,808,1200,392,0.6733333333333333,15,6,5,False,False,winter
2026-02-07,TR003,Bangalore→Kolkata,Bangalore,Kolkata,11:30,1154,1200,46,0.9616666666666667,15,6,4,True,False,winter
2026-02-08,TR003,Bangalore→Kolkata,Bangalore,Kolkata,14:30,992,1200,208,0.8266666666666667,15,6,6,True,False,winter
2026-02-09,TR003,Bangalore→Kolkata,Bangalore,Kolkata,22:30,855,1200,345,0.7125,15,6,13,False,False,winter
2026-02-10,TR003,Bangalore→Kolkata,Bangalore,Kolkata,03:30,769,1200,431,0.6408333333333334,15,6,16,False,False,winter
2026-02-11,TR003,Bangalore→Kolkata,Bangalore,Kolkata,21:30,909,1200,291,0.7575,15,6,0,False,False,winter
2026-02-12,TR003,Bangalore→Kolkata,Bangalore,Kolkata,17:30,919,1200,281,0.7658333333333334,15,6,19,False,False,winter
2026-02-13,TR003,Bangalore→Kolkata,Bangalore,Kolkata,16:30,862,1200,338,0.7183333333333334,15,6,0,False,False,winter
2026-02-14,TR003,Bangalore→Kolkata,Bangalore,Kolkata,03:30,1149,1200,51,0.9575,15,6,24,True,False,winter
2026-02-15,TR003,Bangalore→Kolkata,Bangalore,Kolkata,06:30,1093,1200,107,0.9108333333333334,15,6,23,True,False,winter
2026-02-16,TR003,Bangalore→Kolkata,Bangalore,Kolkata,09:30,1135,1200,65,0.9458333333333333,15,6,3,False,True,winter
2026-02-17,TR003,Bangalore→Kolkata,Bangalore,Kolkata,05:30,760,1200,440,0.6333333333333333,15,6,4,False,False,winter
2026-02-18,TR003,Bangalore→Kolkata,Bangalore,Kolkata,14:30,760,1200,440,0.6333333333333333,15,6,11,False,False,winter
2026-02-19,TR003,Bangalore→Kolkata,Bangalore,Kolkata,23:30,861,1200,339,0.7175,15,6,3,False,False,winter
2026-02-20,TR003,Bangalore→Kolkata,Bangalore,Kolkata,15:30,855,1200,345,0.7125,15,6,19,False,False,winter
2026-02-21,TR003,Bangalore→Kolkata,Bangalore,Kolkata,20:30,1129,1200,71,0.9408333333333333,15,6,27,True,False,winter
2026-02-22,TR003,Bangalore→Kolkata,Bangalore,Kolkata,08:30,1137,1200,63,0.9475,15,6,32,True,False,winter
2026-02-23,TR003,Bangalore→Kolkata,Bangalore,Kolkata,15:30,916,1200,284,0.7633333333333333,15,6,15,False,False,winter
2026-02-24,TR003,Bangalore→Kolkata,Bangalore,Kolkata,23:30,861,1200,339,0.7175,15,6,0,False,False,winter
2026-02-25,TR003,Bangalore→Kolkata,Bangalore,Kolkata,04:30,811,1200,389,0.6758333333333333,15,6,2,False,False,winter
2026-02-26,TR003,Bangalore→Kolkata,Bangalore,Kolkata,01:30,788,1200,412,0.6566666666666666,15,6,9,False,False,winter
2026-02-27,TR003,Bangalore→Kolkata,Bangalore,Kolkata,02:30,804,1200,396,0.67,15,6,9,False,False,winter
2026-02-28,TR003,Bangalore→Kolkata,Bangalore,Kolkata,05:30,1152,1200,48,0.96,15,6,31,True,False,winter
2026-03-01,TR003,Bangalore→Kolkata,Bangalore,Kolkata,14:30,1121,1200,79,0.9341666666666667,15,6,3,True,False,summer
2026-03-02,TR003,Bangalore→Kolkata,Bangalore,Kolkata,07:30,1272,1200,0,1.06,15,6,2,False,True,summer
2026-03-03,TR003,Bangalore→Kolkata,Bangalore,Kolkata,21:30,879,1200,321,0.7325,15,6,2,False,False,summer
2026-03-04,TR003,Bangalore→Kolkata,Bangalore,Kolkata,10:30,791,1200,409,0.6591666666666667,15,6,15,False,False,summer
2025-12-05,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,06:30,930,640,0,1.453125,8,2,10,False,False,winter
2025-12-06,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,12:30,960,640,0,1.5,8,2,27,True,False,winter
2025-12-07,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,960,640,0,1.5,8,2,12,True,False,winter
2025-12-08,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,833,640,0,1.3015625,8,2,11,False,False,winter
2025-12-09,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,11:30,958,640,0,1.496875,8,2,2,False,False,winter
2025-12-10,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,902,640,0,1.409375,8,2,13,False,False,winter
2025-12-11,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,13:30,960,640,0,1.5,8,2,19,False,True,winter
2025-12-12,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,04:30,960,640,0,1.5,8,2,5,False,False,winter
2025-12-13,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,17:30,960,640,0,1.5,8,2,21,True,False,winter
2025-12-14,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,20:30,960,640,0,1.5,8,2,35,True,False,winter
2025-12-15,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,09:30,960,640,0,1.5,8,2,19,False,False,winter
2025-12-16,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,10:30,836,640,0,1.30625,8,2,6,False,False,winter
2025-12-17,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,20:30,934,640,0,1.459375,8,2,0,False,False,winter
2025-12-18,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,837,640,0,1.3078125,8,2,12,False,False,winter
2025-12-19,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,03:30,945,640,0,1.4765625,8,2,16,False,False,winter
2025-12-20,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,15:30,960,640,0,1.5,8,2,10,True,False,winter
2025-12-21,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,11:30,960,640,0,1.5,8,2,30,True,False,winter
2025-12-22,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,11:30,828,640,0,1.29375,8,2,6,False,False,winter
2025-12-23,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,03:30,814,640,0,1.271875,8,2,15,False,False,winter
2025-12-24,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,820,640,0,1.28125,8,2,19,False,False,winter
2025-12-25,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,03:30,946,640,0,1.478125,8,2,17,False,False,winter
2025-12-26,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,20:30,891,640,0,1.3921875,8,2,17,False,False,winter
2025-12-27,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,12:30,960,640,0,1.5,8,2,33,True,False,winter
2025-12-28,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,960,640,0,1.5,8,2,10,True,False,winter
2025-12-29,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,00:30,854,640,0,1.334375,8,2,7,False,False,winter
2025-12-30,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,14:30,886,640,0,1.384375,8,2,16,False,False,winter
2025-12-31,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,18:30,899,640,0,1.4046875,8,2,7,False,False,winter
2026-01-01,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,07:30,940,640,0,1.46875,8,2,17,False,False,winter
2026-01-02,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,928,640,0,1.45,8,2,8,False,False,winter
2026-01-03,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,12:30,960,640,0,1.5,8,2,19,True,False,winter
2026-01-04,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,01:30,960,640,0,1.5,8,2,28,True,False,winter
2026-01-05,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,960,640,0,1.5,8,2,25,False,True,winter
2026-01-06,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,07:30,820,640,0,1.28125,8,2,6,False,False,winter
2026-01-07,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,06:30,862,640,0,1.346875,8,2,17,False,False,winter
2026-01-08,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,18:30,937,640,0,1.4640625,8,2,3,False,False,winter
2026-01-09,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,04:30,936,640,0,1.4625,8,2,14,False,False,winter
2026-01-10,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,18:30,960,640,0,1.5,8,2,8,True,False,winter
2026-01-11,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,04:30,960,640,0,1.5,8,2,2,True,False,winter
2026-01-12,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,23:30,873,640,0,1.3640625,8,2,8,False,False,winter
2026-01-13,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,01:30,915,640,0,1.4296875,8,2,13,False,False,winter
2026-01-14,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,00:30,960,640,0,1.5,8,2,2,False,False,winter
2026-01-15,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,22:30,804,640,0,1.25625,8,2,3,False,False,winter
2026-01-16,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,04:30,875,640,0,1.3671875,8,2,14,False,False,winter
2026-01-17,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,06:30,960,640,0,1.5,8,2,10,True,False,winter
2026-01-18,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,23:30,960,640,0,1.5,8,2,6,True,False,winter
2026-01-19,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,00:30,960,640,0,1.5,8,2,9,False,False,winter
2026-01-20,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,13:30,960,640,0,1.5,8,2,4,False,False,winter
2026-01-21,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,10:30,818,640,0,1.278125,8,2,13,False,False,winter
2026-01-22,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,20:30,857,640,0,1.3390625,8,2,19,False,False,winter
2026-01-23,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,15:30,888,640,0,1.3875,8,2,3,False,False,winter
2026-01-24,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,08:30,960,640,0,1.5,8,2,30,True,False,winter
2026-01-25,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,16:30,960,640,0,1.5,8,2,26,True,False,winter
2026-01-26,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,08:30,804,640,0,1.25625,8,2,18,False,False,winter
2026-01-27,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,00:30,896,640,0,1.4,8,2,1,False,False,winter
2026-01-28,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,09:30,943,640,0,1.4734375,8,2,16,False,False,winter
2026-01-29,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,02:30,960,640,0,1.5,8,2,19,False,False,winter
2026-01-30,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,11:30,829,640,0,1.2953125,8,2,19,False,False,winter
2026-01-31,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,17:30,960,640,0,1.5,8,2,26,True,False,winter
2026-02-01,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,20:30,960,640,0,1.5,8,2,33,True,False,winter
2026-02-02,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,12:30,812,640,0,1.26875,8,2,15,False,False,winter
2026-02-03,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,04:30,960,640,0,1.5,8,2,8,False,True,winter
2026-02-04,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,943,640,0,1.4734375,8,2,11,False,False,winter
2026-02-05,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,07:30,929,640,0,1.4515625,8,2,16,False,False,winter
2026-02-06,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,18:30,960,640,0,1.5,8,2,35,False,True,winter
2026-02-07,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,20:30,960,640,0,1.5,8,2,36,True,True,winter
2026-02-08,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,01:30,960,640,0,1.5,8,2,26,True,False,winter
2026-02-09,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,15:30,859,640,0,1.3421875,8,2,3,False,False,winter
2026-02-10,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,959,640,0,1.4984375,8,2,16,False,False,winter
2026-02-11,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,20:30,960,640,0,1.5,8,2,14,False,False,winter
2026-02-12,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,960,640,0,1.5,8,2,5,False,False,winter
2026-02-13,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,21:30,834,640,0,1.303125,8,2,19,False,False,winter
2026-02-14,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,960,640,0,1.5,8,2,18,True,False,winter
2026-02-15,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,23:30,960,640,0,1.5,8,2,12,True,False,winter
2026-02-16,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,909,640,0,1.4203125,8,2,13,False,False,winter
2026-02-17,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,930,640,0,1.453125,8,2,6,False,False,winter
2026-02-18,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,15:30,960,640,0,1.5,8,2,1,False,False,winter
2026-02-19,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,01:30,818,640,0,1.278125,8,2,5,False,False,winter
2026-02-20,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,864,640,0,1.35,8,2,4,False,False,winter
2026-02-21,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,960,640,0,1.5,8,2,25,True,False,winter
2026-02-22,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,16:30,960,640,0,1.5,8,2,13,True,False,winter
2026-02-23,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,17:30,960,640,0,1.5,8,2,19,False,False,winter
2026-02-24,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,08:30,922,640,0,1.440625,8,2,12,False,False,winter
2026-02-25,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,09:30,845,640,0,1.3203125,8,2,9,False,False,winter
2026-02-26,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,11:30,891,640,0,1.3921875,8,2,4,False,False,winter
2026-02-27,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,05:30,957,640,0,1.4953125,8,2,8,False,False,winter
2026-02-28,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,19:30,960,640,0,1.5,8,2,28,True,False,winter
2026-03-01,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,04:30,960,640,0,1.5,8,2,30,True,False,summer
2026-03-02,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,22:30,806,640,0,1.259375,8,2,5,False,False,summer
2026-03-03,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,22:30,960,640,0,1.5,8,2,6,False,False,summer
2026-03-04,TR004,Hyderabad→Mumbai,Hyderabad,Mumbai,13:30,826,640,0,1.290625,8,2,5,False,False,summer
2025-12-05,TR005,Chennai→Delhi,Chennai,Delhi,11:30,1068,960,0,1.1125,12,2,2,False,False,winter
2025-12-06,TR005,Chennai→Delhi,Chennai,Delhi,04:30,1440,960,0,1.5,12,2,23,True,False,winter
2025-12-07,TR005,Chennai→Delhi,Chennai,Delhi,14:30,1440,960,0,1.5,12,2,22,True,True,winter
2025-12-08,TR005,Chennai→Delhi,Chennai,Delhi,15:30,1058,960,0,1.1020833333333333,12,2,7,False,False,winter
2025-12-09,TR005,Chennai→Delhi,Chennai,Delhi,09:30,1092,960,0,1.1375,12,2,7,False,False,winter
2025-12-10,TR005,Chennai→Delhi,Chennai,Delhi,10:30,1440,960,0,1.5,12,2,28,False,True,winter
2025-12-11,TR005,Chennai→Delhi,Chennai,Delhi,07:30,1157,960,0,1.2052083333333334,12,2,14,False,False,winter
2025-12-12,TR005,Chennai→Delhi,Chennai,Delhi,07:30,1101,960,0,1.146875,12,2,11,False,False,winter
2025-12-13,TR005,Chennai→Delhi,Chennai,Delhi,10:30,1440,960,0,1.5,12,2,24,True,False,winter
2025-12-14,TR005,Chennai→Delhi,Chennai,Delhi,20:30,1440,960,0,1.5,12,2,6,True,True,winter
2025-12-15,TR005,Chennai→Delhi,Chennai,Delhi,07:30,1440,960,0,1.5,12,2,40,False,True,winter
2025-12-16,TR005,Chennai→Delhi,Chennai,Delhi,21:30,1212,960,0,1.2625,12,2,16,False,False,winter
2025-12-17,TR005,Chennai→Delhi,Chennai,Delhi,00:30,1195,960,0,1.2447916666666667,12,2,15,False,False,winter
2025-12-18,TR005,Chennai→Delhi,Chennai,Delhi,10:30,1135,960,0,1.1822916666666667,12,2,8,False,False,winter
2025-12-19,TR005,Chennai→Delhi,Chennai,Delhi,15:30,1114,960,0,1.1604166666666667,12,2,10,False,False,winter
2025-12-20,TR005,Chennai→Delhi,Chennai,Delhi,14:30,1396,960,0,1.4541666666666666,12,2,17,True,False,winter
2025-12-21,TR005,Chennai→Delhi,Chennai,Delhi,20:30,1430,960,0,1.4895833333333333,12,2,23,True,False,winter
2025-12-22,TR005,Chennai→Delhi,Chennai,Delhi,04:30,1090,960,0,1.1354166666666667,12,2,16,False,False,winter
2025-12-23,TR005,Chennai→Delhi,Chennai,Delhi,04:30,1116,960,0,1.1625,12,2,8,False,False,winter
2025-12-24,TR005,Chennai→Delhi,Chennai,Delhi,13:30,1220,960,0,1.2708333333333333,12,2,13,False,False,winter
2025-12-25,TR005,Chennai→Delhi,Chennai,Delhi,04:30,1122,960,0,1.16875,12,2,11,False,False,winter
2025-12-26,TR005,Chennai→Delhi,Chennai,Delhi,22:30,1221,960,0,1.271875,12,2,0,False,False,winter
2025-12-27,TR005,Chennai→Delhi,Chennai,Delhi,05:30,1437,960,0,1.496875,12,2,23,True,False,winter
2025-12-28,TR005,Chennai→Delhi,Chennai,Delhi,07:30,1440,960,0,1.5,12,2,28,True,False,winter
2025-12-29,TR005,Chennai→Delhi,Chennai,Delhi,12:30,1129,960,0,1.1760416666666667,12,2,4,False,False,winter
2025-12-30,TR005,Chennai→Delhi,Chennai,Delhi,02:30,1165,960,0,1.2135416666666667,12,2,12,False,False,winter
2025-12-31,TR005,Chennai→Delhi,Chennai,Delhi,07:30,1174,960,0,1.2229166666666667,12,2,17,False,False,winter
2026-01-01,TR005,Chennai→Delhi,Chennai,Delhi,09:30,1173,960,0,1.221875,12,2,16,False,False,winter
2026-01-02,TR005,Chennai→Delhi,Chennai,Delhi,09:30,1240,960,0,1.2916666666666667,12,2,10,False,False,winter
2026-01-03,TR005,Chennai→Delhi,Chennai,Delhi,11:30,1440,960,0,1.5,12,2,16,True,False,winter
2026-01-04,TR005,Chennai→Delhi,Chennai,Delhi,23:30,1397,960,0,1.4552083333333334,12,2,13,True,False,winter
2026-01-05,TR005,Chennai→Delhi,Chennai,Delhi,07:30,1096,960,0,1.1416666666666666,12,2,9,False,False,winter
2026-01-06,TR005,Chennai→Delhi,Chennai,Delhi,06:30,1082,960,0,1.1270833333333334,12,2,11,False,False,winter
2026-01-07,TR005,Chennai→Delhi,Chennai,Delhi,06:30,1113,960,0,1.159375,12,2,2,False,False,winter
2026-01-08,TR005,Chennai→Delhi,Chennai,Delhi,00:30,1157,960,0,1.2052083333333334,12,2,11,False,False,winter
2026-01-09,TR005,Chennai→Delhi,Chennai,Delhi,11:30,1153,960,0,1.2010416666666666,12,2,19,False,False,winter
2026-01-10,TR005,Chennai→Delhi,Chennai,Delhi,10:30,1418,960,0,1.4770833333333333,12,2,22,True,False,winter
2026-01-11,TR005,Chennai→Delhi,Chennai,Delhi,01:30,1440,960,0,1.5,12,2,18,True,False,winter
2026-01-12,TR005,Chennai→Delhi,Chennai,Delhi,16:30,1223,960,0,1.2739583333333333,12,2,2,False,False,winter
2026-01-13,TR005,Chennai→Delhi,Chennai,Delhi,20:30,1104,960,0,1.15,12,2,10,False,False,winter
2026-01-14,TR005,Chennai→Delhi,Chennai,Delhi,04:30,1236,960,0,1.2875,12,2,7,False,False,winter
2026-01-15,TR005,Chennai→Delhi,Chennai,Delhi,22:30,1122,960,0,1.16875,12,2,18,False,False,winter
2026-01-16,TR005,Chennai→Delhi,Chennai,Delhi,08:30,1175,960,0,1.2239583333333333,12,2,1,False,False,winter
2026-01-17,TR005,Chennai→Delhi,Chennai,Delhi,23:30,1391,960,0,1.4489583333333333,12,2,15,True,False,winter
2026-01-18,TR005,Chennai→Delhi,Chennai,Delhi,07:30,1338,960,0,1.39375,12,2,30,True,False,winter
2026-01-19,TR005,Chennai→Delhi,Chennai,Delhi,12:30,1236,960,0,1.2875,12,2,2,False,False,winter
2026-01-20,TR005,Chennai→Delhi,Chennai,Delhi,10:30,1145,960,0,1.1927083333333333,12,2,14,False,False,winter
2026-01-21,TR005,Chennai→Delhi,Chennai,Delhi,08:30,1073,960,0,1.1177083333333333,12,2,14,False,False,winter
2026-01-22,TR005,Chennai→Delhi,Chennai,Delhi,19:30,1221,960,0,1.271875,12,2,5,False,False,winter
2026-01-23,TR005,Chennai→Delhi,Chennai,Delhi,09:30,1183,960,0,1.2322916666666666,12,2,18,False,False,winter
2026-01-24,TR005,Chennai→Delhi,Chennai,Delhi,13:30,1419,960,0,1.478125,12,2,27,True,False,winter
2026-01-25,TR005,Chennai→Delhi,Chennai,Delhi,09:30,1440,960,0,1.5,12,2,31,True,False,winter
2026-01-26,TR005,Chennai→Delhi,Chennai,Delhi,03:30,1210,960,0,1.2604166666666667,12,2,15,False,False,winter
2026-01-27,TR005,Chennai→Delhi,Chennai,Delhi,17:30,1121,960,0,1.1677083333333333,12,2,9,False,False,winter
2026-01-28,TR005,Chennai→Delhi,Chennai,Delhi,13:30,1227,960,0,1.278125,12,2,18,False,False,winter
2026-01-29,TR005,Chennai→Delhi,Chennai,Delhi,06:30,1051,960,0,1.0947916666666666,12,2,6,False,False,winter
2026-01-30,TR005,Chennai→Delhi,Chennai,Delhi,06:30,1221,960,0,1.271875,12,2,11,False,False,winter
2026-01-31,TR005,Chennai→Delhi,Chennai,Delhi,10:30,1440,960,0,1.5,12,2,15,True,False,winter
2026-02-01,TR005,Chennai→Delhi,Chennai,Delhi,03:30,1440,960,0,1.5,12,2,16,True,False,winter
2026-02-02,TR005,Chennai→Delhi,Chennai,Delhi,15:30,1108,960,0,1.1541666666666666,12,2,2,False,False,winter
2026-02-03,TR005,Chennai→Delhi,Chennai,Delhi,23:30,1175,960,0,1.2239583333333333,12,2,10,False,False,winter
2026-02-04,TR005,Chennai→Delhi,Chennai,Delhi,05:30,1056,960,0,1.1,12,2,14,False,False,winter
2026-02-05,TR005,Chennai→Delhi,Chennai,Delhi,18:30,1124,960,0,1.1708333333333334,12,2,17,False,False,winter
2026-02-06,TR005,Chennai→Delhi,Chennai,Delhi,13:30,1198,960,0,1.2479166666666666,12,2,13,False,False,winter
2026-02-07,TR005,Chennai→Delhi,Chennai,Delhi,10:30,1440,960,0,1.5,12,2,9,True,False,winter
2026-02-08,TR005,Chennai→Delhi,Chennai,Delhi,13:30,1440,960,0,1.5,12,2,23,True,False,winter
2026-02-09,TR005,Chennai→Delhi,Chennai,Delhi,04:30,1090,960,0,1.1354166666666667,12,2,19,False,False,winter
2026-02-10,TR005,Chennai→Delhi,Chennai,Delhi,23:30,1248,960,0,1.3,12,2,6,False,False,winter
2026-02-11,TR005,Chennai→Delhi,Chennai,Delhi,22:30,1440,960,0,1.5,12,2,16,False,True,winter
2026-02-12,TR005,Chennai→Delhi,Chennai,Delhi,03:30,1159,960,0,1.2072916666666667,12,2,5,False,False,winter
2026-02-13,TR005,Chennai→Delhi,Chennai,Delhi,06:30,1227,960,0,1.278125,12,2,6,False,False,winter
2026-02-14,TR005,Chennai→Delhi,Chennai,Delhi,15:30,1419,960,0,1.478125,12,2,26,True,False,winter
2026-02-15,TR005,Chennai→Delhi,Chennai,Delhi,03:30,1440,960,0,1.5,12,2,38,True,False,winter
2026-02-16,TR005,Chennai→Delhi,Chennai,Delhi,13:30,1440,960,0,1.5,12,2,1,False,True,winter
2026-02-17,TR005,Chennai→Delhi,Chennai,Delhi,17:30,1140,960,0,1.1875,12,2,2,False,False,winter
2026-02-18,TR005,Chennai→Delhi,Chennai,Delhi,22:30,1130,960,0,1.1770833333333333,12,2,8,False,False,winter
2026-02-19,TR005,Chennai→Delhi,Chennai,Delhi,17:30,1123,960,0,1.1697916666666666,12,2,3,False,False,winter
2026-02-20,TR005,Chennai→Delhi,Chennai,Delhi,12:30,1133,960,0,1.1802083333333333,12,2,7,False,False,winter
2026-02-21,TR005,Chennai→Delhi,Chennai,Delhi,17:30,1440,960,0,1.5,12,2,34,True,False,winter
2026-02-22,TR005,Chennai→Delhi,Chennai,Delhi,08:30,1403,960,0,1.4614583333333333,12,2,14,True,False,winter
2026-02-23,TR005,Chennai→Delhi,Chennai,Delhi,14:30,1241,960,0,1.2927083333333333,12,2,16,False,False,winter
2026-02-24,TR005,Chennai→Delhi,Chennai,Delhi,13:30,1091,960,0,1.1364583333333333,12,2,3,False,False,winter
2026-02-25,TR005,Chennai→Delhi,Chennai,Delhi,14:30,1201,960,0,1.2510416666666666,12,2,8,False,False,winter
2026-02-26,TR005,Chennai→Delhi,Chennai,Delhi,20:30,1060,960,0,1.1041666666666667,12,2,14,False,False,winter
